,text,ID,Gattung
91,lassen ich mit mein düster gluth   ich sein nur die tropfen blut auf rein schnee   du suchen   was fromm und lind   was fromm und lind   die suchen du   denn sehen   es fliegen taube zu   wo taube sein   ,=,Lyrik
92,einsam rauschen die wasserfall durch die still feld   einsam schlagen die nachtigall durch die stumm wald   jubilirend   lustig leicht   einsam durch die luft steigen auf die leiter ihr lied froh die lerche auf und nieder   doch die mensch leier suchen durch die weit erde herz auf in ihr flucht vor die welt beschwerde   sprudelnd quellen die lied quell aus die busen frisch und hell   lied werden die dichter singen   wo die herz widerklingen   ,=,Lyrik
93,atropos                               aber starr die blick in+die leere unter nachtumwölkter stirn   tappen mit ihr plump schere schon die alte nach die zwirn   ,=,Lyrik
94," nur noch einmal   hold bild   umschwebe mein seele mild   laß leuchten dein auge schein tief in mein dunkel herz hinein   dein denken ' ich stets   seitdem ich scheiden   du sehnen herbei mein klagend lied   du gelten die ruf die nachtigall   du winken rings die blume all '   die bächlein eilen   nach du zu spähn   die vöglein mögen gern du sehen   die rosenwölkchen schweben zu du und bringen die schön gruß von ich   und sein mein ziel auch noch so fern   sein du doch mein wandern stern   allüberall rufen ich du zu   mein einz'ger wunsch   mein glück sein du                                 ""                                o o                               ""                               ich sitzen in+die glühn die tot mittagsstunde   und alle leben scheinen so blass und weit   die gott träumen um ich in die runde   die brunnen flüstern                                 ""                                                             ""                               trinken und gesunden   ich sein die wasser die vergessenheit                                 ""                                                             ""                               ich sitzen in nacht und schicken die gedanke in jen tag   da wir froh und jung   ich sehen die silberstrahl in+die mondlicht schwanken                                 ""                                                             ""                               trinken nicht   trinken nicht   ihr arm fieberkranken   ich sein die wasser die erinnerung                                 ""                                                             ""                               ",=,Lyrik
95,von und aus ich sein herunter kommen und wissen doch selber nicht wie   schäfer klagelied von v   göthe   auf burg sitzen edelleute   wo aber sein die burg heute   es wohnen oft ohne hab ' und gut in+die thale manche adlich blut   und von die gut ihr liebe|lieben sein sie nur eine von bleiben   des alt name herrlichkeit bleiben manche nur in unser zeit   so sein auch ich von fallersleben   wer werden eine aus ich wiedergeben   ich sein nur von   einst sein ich aus   jetzt haben ' ich weder hof noch haus   ,=,Lyrik
96,"nun ich die riese stärkste überwinden   ich aus die dunkel land heimfand an eine weiß märchenhand   halle schwer die glocke   und ich wanken durch die straße schlafbefangen                                 ""                                philosophie lied                               ""                               menschenleben falkland   heinrich die welle eilen wohl zu+die meer und keine kehren wieder her   doch auf die fluthen immer jung verklärend schweben erinnerung   was je dein herz in lieb hegen   und was die fluth von dannen tragen   verjüngen in+die regenbogenglanz erblühen es aus die welle tanz   und endlich spielen   eine bunt traum   die ganz leben ob die schaum   bis in die meer die sonne tauchen   die abendwind die bild zerhaucht   ",=,Lyrik
97,motto ihr kriegen ich nicht nieder   ohnmächtige tropf   ich kehren wieder und wieder   und mein steigend lied wachsen begrabend ihr über die kopf   lenau   ,=,Lyrik
98, die antlitz gott die antlitz gott sehen   sein alle seligkeit   von die verstoßen sein   die hoch herzeleid   ,=,Lyrik
99,von auf die präpositiones in   von   zu nehmen sie groß acht   als ob ihr ehre|ehren und wohlfahrt eine groß daran liegen   matthias quad von kinckelbach   teutscher nation herrlichkeit @ord@ seite @ord@ an mein heimath dachen ' ich eben   da schreiben ich ich von fallersleben   ich schreiben es und denken nie dabei an staatscensur und polizei   so schreiben sich viele biederleute nach ihr ort und thun es noch heute   und keine denken je daran   durch von würd ' er eine edelmann   ,=,Lyrik
100,ewig jung sein nur die sonne heute finden mein schritt mein vergeßnes jugendtal   seine sohle liegen veröden   sein berg stehen kahl   mein baum   mein traum   mein buchendunkeln höhn   ewig jung sein nur die sonne   sie allein sein ewig schön   drüben dort in schilf'gem grund   wo die müde lache liegen   haben zu mein jugendstunde sich lebend'ge flut gewiegt   durch die heide   durch die weide|weiden gehen eine wandernd herdgetön   ewig jung sein nur die sonne   sie allein sein ewig schön   ,=,Lyrik
101,ridiculus mus o mäusebach   o mäusebach   du laufen schon die laus nach   lebend'gen leib sein du tot   behüten du die lieb gott   ach   ach   mäusebach   o mäusebach   o mäusebach   zählen selber dein laus nach   es haben die walfisch sein laus   du aber sein ' eine nass maus   ach   ach   mäusebach   ,=,Lyrik
102,die du mit duftig mild odem ich kühlst die seele heißen brand   grüßen   o heimat   die boden ich allzu lang ' ich abwenden   gleichwie die schiffer an die küste sich retten aus zerschelltem kahn   so aus die leben staub'ger wüste lenken ' ich zurück zu du die bahn   und wie mit zärtlich erbarmen die mutter die verirrt kind   so zeihen|ziehen auch du mit stark arm|arme ich an die busen sanft und lind   die wirr schatten heißen du fliehen   die ich umschwärmen zu stet pein   und lullst mit leise melodieen die schmerz   die immer wachen   ein   und was die leben ich nehmen   und was die schicksal ich entwenden   ich seh ' es alle wiederkommen   wie ich es ehedem kennen   die sein die berg blau gipfel   von+die grün die wald dicht umsäumen   es sein dieselb schattenwipfel   in die ich als kind träumen   und erst hoffen   erst sehne|sehnen   die erst zorn die jung brust   die süß weh die erst thränen   des erst kuss götterlust   es kehren alle   alle wieder   gleichwie die schwalbe kehrt in+die mai   und wiederschäumt durch mein lied die muth die jugend stolz und frei   o sein segnen   theurer boden   die rasch die seele ich verjüngen   schon fühlen ' ich ich von dein odem gleichwie von frühlingshauch beschwingen   weit hinten liegen   was ich sein   die leben lachen in neu glanz   hier werd ' ich oder nie genesen   an+die busen mein vaterland   ,=,Lyrik
103,die vater werth von+die himmel rauschen gewaltig eine wundersam lied   eine ahne|ahnen vielgestaltig durch mein seele zeihen|ziehen   wie adlerschwinge klingen es   wie sturmdurchbrauster wald   wie jubelhymnen singen es   was du ersehnen   kommen bald   fest stehen die bau gründen   die heil'ge deutsch reich   die zinne gluthentzündet erstrahlen sonnengleich   die stolz banner wiegen|wogen|wägen in alle land weit   und droben glänzen die bogen erhab'ner einigkeit   nun schwellen die seele bebend in+die drang nach deutsch art   nun jubeln auf   was strebend sich treu zusammen schaart   in+die rede|reden und in+die handeln zu+die hohn die lügendunst deutsch allezeit zu wandeln in leben und in kunst   hell schmettern die fanfare durch thal und bergrevier   wer wollen die treue wahren die deutsch reichspanier   wir heben hoch die hand und kreuzen schwert mit schwert   nun haben die schmach eine ende   wir sein die vater werth   ,=,Lyrik
104, ins lager nun zu+die kampf schmücken sein die geschwader einrücken   und vor die zelt die kaiser wehen die banner   drin die engel stehen   doch drüben   wo die breit feld des halbmond sichel trüb erhellen   liegen   zahllos wie die sand an+die meer   eine drachenknäul   die ungarheer   da wühlen und wimmeln hauf an hauf   vieltausend feuer flackern auf   unheimlich durch die rot dampf dröhnen erzgeklirr und hufgestampf   roßschweife flattern wild und fremd   die stierhelm gleißt   die schuppenhemd   in schädelbechern kreisen die wein   und gellen lied schallen drein   ,=,Lyrik
105,stimmen   die einmaleins und die abc sein nichts als die weisheit in+die negligee   ,=,Lyrik
106, irrational erscheinen die leben   die kunst sollen keine bruch geben   ,=,Lyrik
107,fortschritt und wieder rauschen mein tief leben laut   als ob es jetzt in breitern ufer gehen   immer verwandt werden ich die ding und alle bild immer angeschauter   die namenlosen fühlen ich ich vertraut   mit mein sinn|sinnen   wie mit vogel   reichen ich in die windig himmel aus die eiche   und in die abgebrochnen tag die teich sinken   wie auf fisch|fischen stehend   mein gefühl   ,=,Lyrik
108,mannesbangen du müssen nicht meinen   ich haben furcht vor du   nur wenn du mit dein scheu auge glück begehren und ich mit solche zuckend hand wie mit dolch durch die haar fahren   und mein kopf liegen an dein lende   dann   du sünderin   beb'ich vor du   ,=,Lyrik
109,minneweise wie hold schwester blühn die rose in+die tief wald rot und wissen   da rauschen gestern heimlich kosen von mund zu mund lind und leis   durch+die grün laub die sonne sehen   klinge   mein liedel   wohl mit   ich wissen   was da geschehen   unter die zweig wilder rebe   wo tief in+die busch die finke schlagen   da haben zu eigen sich ich geben   die ich in treu sinn tragen   nun stehen mein herz in freude ganz   klinge   mein liedel   aus dorn brechen die rose glanz   da ihr zu+die ruhm mein lied sagen   es sein wie duft'ger wein   soll sein blume hinfort nur friede und alle lust die minne sein   gott wollen   dass es so gescheh '   klinge   mein liedel   doch klingen nimmermehr   o weh   ,=,Lyrik
110,so gehen auch unser traum zu ende   die linden blühen noch in+die tal   nun halt ' ich dein lieb hand für immer wohl zu+die letztenmal   sehen   wie die weiß segel gleiten die sonndurchglänzten ferne zu   laß wir zu+die strand herniederschreiten   mein blondgelockt liebling du   ich haben ' nicht schatz zu vergeben   und sondern frucht stehen mein saat   wozu zwei jugendheiße leben verketten   eh ' die sommer nahen   o küssen du ich die braun wange   du haben so oft mein leid stillen   und sein ich in die welt gehen   dann nehmen die kranz von mein bild   ,=,Lyrik
111,bescheidner wunsch sein lieb wir chinese   leicht würd ' ich es ertragen   dass wir erst so stolz sein und nun so zugrund schlagen   bleiben ' wir doch die opiumbecher   drin vergessenheit zu suchen   bleiben wir doch   als toll zecher   unser ärger auszufluchen   bleiben ' wir doch die schmuck die kopf   jen zart   jen langen   bleiben wir ja doch die zopf   selber wir dran aufzuhangen   ,=,Lyrik
112,verkündung die kaisernamens zu versailles hell klingen die glocke in die alt stadt an+die pregel über niedre dach hin   als sich zuerst die schlicht preuße setzen die königsnamen   krongleich   auf die stirn   doch hell klingen die glocke zu versailles und herrlich   als alle deutsch fürst in+die spiegelsaal die » könig sonne « wilhelm   die sohn luisens   nennen ihr kaiser   ,=,Lyrik
113,nach die hagel wer wollen fürchten gleich und zagen   wer   die arm|arme einschlagen   unter träne|tränen und gebet   wer wollen jammern gleich und klagen   wenn die sturmwind er zerschlagen   was er erst vor wenige tag mühevoll haben aussäen   nein   die laß von+die bau'r du raten   mit die hacke   mit die spaten eilen er rüstig auf die feld   neu furche   neu saat   neu arbeit   neu tat   und du denken   nur mit die staat sein anders es bestellen   saat die freiheit   stolz   teuer   dass dein wachstum sich erneure   dies glaube lassen ' ich nicht   steuern   deutsch volk   o steuern   dass dein mut sich neu befeure   dass die freiheit saat   die teuer   glücklich durch die scholle brechen   ,=,Lyrik
114, gleich jen luftgespenst die wüste gaukeln vor ich die unsterblichkeitsgedanke   und in die bleich nebel die ferne täuschen er dein bild   markverzehrender hauch die sehnsucht   betäubend hoffnung befallen ich   aber ich raffen ich auf   du nach   du nach   jede tag   jede schritt sein zu du   doch   unerbittlich licht dringen ein   und vor ich dehnen es sich   öde   voll entsetzen die einsamkeit   dort in die ferne ahnen ich die abgrund   darin die nichts     aber weiter und weiter schlepp ich ich fort   von tag zu tag   von mond zu mond   von jahr zu jahr   bis dass ich endlich   erschöpfen an leben und hoffnung   werd hinstürzen an+die weg und die alt ewig nacht ich begraben barmherzig   samt alle traum die sehnsucht   ,=,Lyrik
115,an+die rand die nacht meine stube und dies weite   wach über nachtendem land     sein eine   ich sein eine saite   über rauschend breit resonanz spannen   die ding sein geigenleiber   von murrendem dunkel voll   drin träumen die wein|weinen die weib   drin rühren sich in+die schlaf die groll ganz geschlecht         ich sollen silbern erzittern   dann werden all unter ich leben   und was in die ding irren   werden nach die licht streben   die von mein tanzend ton   um welche die himmel wellen   durch schmal   schmachtend spalte|spalten in die alt abgrund ohne ende fallen|fällen     ,=,Lyrik
116,wol haben du einst mit hoch wonne mein jung herz getränkt   natur   wenn ich die glanz die frühlingssonne zu+die ferne ziehen durch wald und flur   vertieft in ich mit halb lauschen   an dein wunder|wundern streifen ' ich hin   und weben in alle die blühn und rauschen die eigen brust geheim sinn   doch heilig ernst sein die feier   damit du jetzt mein herz umschwebst   wenn du die falt'gen isisschleier von+die hoch antlitz lüftend heben   wenn du von+die reiz die bunt schale mein auge still zu+die tiefe lenkft   und aus die heutig tag strahl ins dämmerlicht die urzeit senkst   da offenbaren in+die schwung die aue in schwarz grotte säulenschos sich ich die welle leise bauen des feuer jachen zornesstoß   da singen die gurt zerborstner schicht eine heilig lied ich von+die entstehn   und lassen in wandelnd gesichten die schöpfung ich vorübergehn   und wieder schauen ich es   wie mit toben   von+die unterird'schen durst drängen   die flüss'ge kern die erdball droben die meergebornen kruste sprengen   wie er eine strom von zäh glut   bis in die wolke rauchend stürmen   und über thälern dann und flut|fluten zergipfelt zu+die gebirg sich thürmt   o riesenkampf die urgewalt   drin eine welt sich gährend rühren   die durch die kreislauf die gestalt|gestalten ich auf eine letzt geheimniß führen   denn wie ich rastlos rückwärts dringen von form zu form   erlöschen die spur   jch stehen ' an+die abgrund   draus die ding die erst lebenspuls durchfahren   da fallen|fällen in+die zagend gemüthe eine glanz aus tief tiefe ich   „im anfang sein die ew'ge güte   und tausend engel dienen ihr   “ und wie sie licht in flamme wallen   in flut|fluten brausen allerorts   empfind ' ich schauernd über alle die hauch die unerschaffnen wort   ,=,Lyrik
117,übung an+die klavier die sommer summen   die nachmittag machen müde   sie atmen verwirrt ihr frisch kleid und legen in die triftig etüde die ungeduld nach eine wirklichkeit   die kommen können   morgen   heute abend     die vielleicht da sein   die man nur verbergen   und vor die fenster   hoch und alle habend   empfinden sie plötzlich die verwöhnt park   da brechen sie ab   schauen hinaus   verschränken die hand   wünschen sich eine lang buch   und schieben auf einmal die jasmingeruch erzürnen zurück   sie finden   dass er sie kränken   ,=,Lyrik
118,die stätte mein jugend sehen ich wieder   doch zeigen sie ich fast eine fremd gesicht   ring wachsen giebel   sinken wipfel nieder   und selbst die flussbett sein die alt nicht   ja   freund   die hauch   die unter+die schlag die glocke die welt durchschauert   spüren ' ich doppeln hier   er bhes nicht blos die braun aus unsem locke|locken   verwandelt werd die zeit und wir mit ihr   wie liegen in+die goldnen märchenduft die ferne   da wir noch eng die heimath bann umgeben   von+die erst berg schon sahnen wir andere stern   und zaubergerte scheinen die wanderstab   sehnsüchtig wachsen die herz   wenn sein weise die posthorn singen in+die nächtgen waldrevier   jetzt pfeifen die dampf und lassen in+die sturm wir reisen   verwandelt werd die zeit und wir mit ihr   von ort zu ort die traut liebeskunde   die gruß   die die freund die freund rufen   wie bangen erharrten wir sie stund um stunde   und zu+die ereigniss werd die spät brief   verhallend selbst   als echo nur   empfangen die weltgeschichte donnerbotschaft wir   jetzt tragen die blitz die wort auf feuerschwingen   verwandelt werd die zeit und wir mit ihr   von+die zauberduft die blau blume trunken   des herz räthseln sinnen die dichter nach   er klagen ' um sonne   die hinabsinken   und rufen die vorwelt mächtge schatten wach   die freiheit mus|muse schleichen nur auf die zeh|zehe bei nacht zu er   als sein es verbrechen schier   heuen lassen sie auf die markt ihr banner wehen   verwandelt werd die zeit und wir mit ihr   gruß ihr   ihr münster mit die hoch schiff   gebraus die orgel   dunkel chorgestühl   wo eine geheimniss   ewig unbegriffen   wir wahrheit werd durch unser wahr gefühl   auf sein flügel jede zweifel schranke hoch überfliegend   kampflos glauben wir   jetzt heischt sein recht an+die glaube die gedanke   verwandelt werd die zeit und wir mit ihr   wohl tragen wir die vaterland in+die herz   doch lieben wir wie knabe   stumm und zart   zu+die freund nur sprechen die freund von sein schmerz und von die kaiser mit die flammenbart   die wort von+die reich   ob niemals ganz verklingen   doch scheu nur   werd es flüstern dort und hier   heuen rauschen es fort in+die volk von tausend zunge   verwandelt werd die zeit und wir mit ihr   ja   vorwärts gehen es   die webstuhl spule|spulen sausen   die welt werd weiter   frei blick und sinn   doch wie die leben strom schwellend brausen   wuchs nach genuss die gier und nach gewinn   da singen bei nacht wohl   eh ' die stern schwinden   von+die eng jugendglück die sehnsucht ich   doch kommen nur   tag   du sollen ich wacker finden   verwandelt werd die zeit und wir mit ihr   ,=,Lyrik
119, von+die tod die tod sein doch noch gut   können er eine höllhund haben   er lassen in+die augenblick sich lebendig begraben   ,=,Lyrik
120,zu+die dessert nicht jede   die hinken   haben heuen eine chaise   nicht alle   was stinken   sein limburger käse   ,=,Lyrik
121,  pfingsten     maisonnentag und fröhlich gesicht   wie lache|lachen liegen es in die luft und scherz|scherzen   duftwolke ziehen   tausend bunt licht   syringen   rotdorn   die kastanie kerze     bourgoisphilister   frohgenussvernichter   geldprotz auf rad   reitend kommerzen   zu fuß in+die staub zwei jung deutsch dichter mit leer beutel und mit voll herz   ,=,Lyrik
122,wann werd ' ich du finden   ach endlich du finden   du fiebernd in schauernder seelenumarmung   fühlen   ganz fühlen du heilige   einzige   göttliche       die du sein   weil ich sein   ich wollen   wie ich du wollen     die du mit eine strahl dein auge   darin die himmel glühen   all ' die schmerz die einsame heimath  und glückfernen mitfühlend hinwegküssest   mit eine athemhauch dein seele   darin ewig frühling blühen   all ' die thränen auslöschst   all ' die brennend qual   die mein seele verzehren   meine unsterblich seele     wo sein du   du sonne   nur mein sonne   die du jede wolke die schwermuth von gramtrüber stirn ich lächelnd hinwegscheuchst   triumphirend verheißest jede traum die erfüllung   und himmlisch tröstung gottsüßen frieden in die sehnend busen gießen   ich   die ich arm sein   so arm sein   wie niemand     wann erheben du dein haupt   aus nebel und sturm dein lichtmächtiges haupt   du erkenntniß die wahrheit die sein und die sein werden       wann winken du oase   du mährcheninsel   voll paradiesisch aue   die wüstenpilger   die müde die kampf des irdisch kampf ohne rettungsstern hinsinkt   in die nichts starren   wann reifst du entgegen die labebedürftigen o thaufrucht die liebe     wann werd ' ich erwachen   holdselig erwachen   du in+die schooße erwachen   du unendlich wonne     wann werd ' ich sie schauen in alle ' ihr schönheit liebreiz und anmuth   die aus die kelch jede blume entgegen ich duften   und zu ich sprechen aus die nachtigall schluchzen   die flüstern die maiwinds   jede machtwort die schöpfung                                     mit die schrei die erlösung fliegen ihr entgegen die verschmachtende seele   leib reißen sich an leib     es sättigen sich endlich in+die rausch die verzückung die taumelnd sinn   hinsterben die puls     in die kuss wildlodernder flamme vermählen sich alle süße die leben des leben und tod   ,=,Lyrik
123,wir sprechen eine sprechen wir sprechen eine sprechen und verstehen einand denn mund reimen sich auf mund und hand reimen sich auf hand lauberl   lauberl   lirilauberl lauberl   lauberl   litumda   die kuckuck sein nah und die kuckuck sein weit wir reden recht dumm und wir küssen gescheit lauberl   lauberl   lirilauberl lauberl   lauberl   litumda   dein mutter sein draußen und wir sein herin und käm sie herein   die hätt gar keine sinn lauberl   lauberl   lirilauberl lauberl   lauberl   litumda   ,=,Lyrik
124, sollen gut mein lied die liebe singen werden   müssen perlend becher in liebe schwingen werden   bis die freude in wir wie eine sonne aufgehen   davon die sorge|sorgen   die nebel die geist   bezwingen werden   rose netzet die tau   rosig lippe die wein   so müssen die schönheit geheimnis erringen werden   nur wo liebe und witz mit die becher sie schleifen   mögen die schliff echt versdiamanten gelingen werden   dass von die süß gewalt ihr blendend glut alle fühlend herz in liebe umschlungen werden   also schufst du dein lied   o mirza schaffy   wie es schaffen   so müssen es singen werden   dass vor lauter entzücken und wonnegefühl närrisch die alte und   weisen die junge werden   ,=,Lyrik
125,o dass du gott behüten   in+die paradies kaum eine baum wol schön blühen als du   mein apfelbaum   ich müssen die meister loben   die du so schön machen   zu+die sträußchen du weben aus duft und farbenpracht   du wunderbar sträußchen   können ' ich eine bienchen sein   dann wählen ich du zu+die häuschen und kehren bei du ein   wie lustig wollen ' ich schweben um du in+die sonnenschein   wie schön und herrlich leben von dein blütenwein   o dass du gott behüten   in+die paradies kaum eine baum wol schön blühen als du   mein apfelbaum   ,=,Lyrik
126, die zorn die zorn sein höllisch feur   wenn er in du entbrennen   so werden die heilgen geist sein ruhbettlein geschändt   ,=,Lyrik
127,lichtregen leuchtende tropfen   leid   in die eine lied verklärend sehen   ,=,Lyrik
128,an gott dein himmel sein ich viel zu süß   geben ich   mit frei brust zu ragen   mit du die welt zu ertragen   wo du sein   ,=,Lyrik
129, gönnen die herbst zu+die eigentume die blass kranz doch   die er schmücken   sein denn die aster keine blume   weil du die rose hoch entzücken   ,=,Lyrik
130,es haben die dirne ich küssen   da werd ich von süß taumel trunken   und als ob es frau venus selber sein   sein ich ihr an die wildwogenden brust sinken     es haben die dirne ich küssen   ihr reifroten lippe auf die mein erblüht   da vergessen ich die hart not und die tod und mein mutter liebfrommes behüten     es haben die dirne ich küssen   da sein es ich   als quöllen flammenbäche wie die hölle sengstrom durch mein leib   als ob bacchantische brunst ich die schädel zerbrechen     es haben die dirne ich küssen   schluchzend liegen ich vor ihr in+die staub   da sein es ich   als sterben die gott in ich   als stürb an sündlose lieb ich die glaube     es haben die dirne ich küssen   da wußt ich   dass ich die seele verlieren   da wußt ich   dass ich die schächer gleich   mein seele die hölle zugeschworen       es haben die dirne ich küssen   wohl trinken ich in ihr arm|arme wonne     in mein herz aber sein finsternis   und verdorren sein ich die glück bronn       verdorren sein ich die lebendig mut   für mein bruder die gasse zu bahnen     zerbrechen haben ich die blitzend wehr   zerbrechen die wurfzerfetzten fahne     seitdem die dirne ich küssen können ich nur ihr gehören zu eigen     in brünsten umklammre ich die weiß leib und küssen sie   und die rest sein schweigen     ,=,Lyrik
131,april die sein die drossel   die da schlagen   die frühling   die mein herz bewegen   ich fühlen   die sich hold bezeigen   die geist aus die erde steigen   die leben fließet wie eine traum   ich sein wie blume   blatt und baum   ,=,Lyrik
132,die deutsch fahne zu paris ihr brauchen nicht fahne und standarte   sie haben erinnerung genug   genug   genug an bonaparten   wie er die welt in fessel|fesseln schlagen   nicht durch sein sieg|siegen   plündern   mord|morden ward er dereinst die mann die zeit   er sein was große nur werden durch sein zeit erbärmlichkeit   dies große wissen ihr schlecht zu schätzen   sie wollen keine bild von+die zeitenlauf   sonst hingt ihr für die fahnenfetzen ihr eine deutsch schlafrock auf   ,=,Lyrik
133,gestern noch eine dürftig ding   die so grau und albern gehen   nichts an er zu sehen   und müssen heuen behutsam sein   wie wenn in+die mai die blüte schnei'n   dass nicht all verwehen   wie wenn ich blüte an ich haben   als sein ich eine gottesgabe     eine rein wunder sein ich ja   wie nie ich eins mit auge sehen   und müssen ich sehr zusammennehmen und schämen   warum   weil ich so blühend sein   und weil die wind treiben blüte hin   die nicht an+die baum erröten und voll vorsicht sein und unschuld und erblöden   die dumm wind   ,=,Lyrik
134,hier unter die grün baum   von die goldnen morgensonne durchblitzt   wie selig lassen es sich es träumen   wenn man so einsam sitzen   an+die boden spielen die flittern   die laub und die seele zittern von kühl morgenluft   die rose dort an+die strauche   sie neigen sich die hauch   und spenden ihr süß duft   wie fühlen ' ich nun die walten des schaffend geist es   die ich umwehen   die lieblich in gestalt|gestalten vor mein auge stehen   recht in die fülle die erde|erden empfind ' ich still als werden die tief grund die sein   die rose   die dort schwanken   und in ich die gedanke   sie grüßen sich als eins   hier unter die grün baum   von die goldnen morgensonne durchblitzt   wie selig lassen sich es träumen   wenn man so einsam sitzen   dann regen sich es mit süß klange   was ich in+die lebensdrange verlieren schon glauben   und   fern von+die weltgewühle   wehen es wie morgenkühle weich um mein sinnend haupt   ,=,Lyrik
135,gebet o gold'nes licht   dein blendend strahlenkleid umhüllen ich von neue die müde geist   vergessen suchen ' ich   adleraufschwung ueber die tiefe die düst'ren leben   nur du allein giebst frieden und wonnelust   o wenden nicht dein göttlich vateraug ' von dein kind   die sich hinaussehnen ueber die enge die düst'ren leben   o lassen in dein allhinleuchtenden nacht alswie eine kind an+die blumig alpenhang ich selig ruh'n   empor ich träumen ueber die schwere die düst'ren leben   ,=,Lyrik
136,lieb tief und tief   selig geben   bangen empfangen   welche verschulden   schwellend wühlen sich leben in leben   wild wachsen   still dulden   ,=,Lyrik
137,"es liegen etwas auf die straße in+die land umher   in welschland und in britannien und an+die meer   an+die rhein und wo die scholle die newa splittern wie glas   es liegen etwas auf die straße   ich wissen nicht was   ich haben auf die straße verlaufen sieben paar schuh   mein stecken bleiben immer derselbe   mein herz dazu   ich wandern sieben jahr durch regen und sonnenlicht   und die straße wissen mein glück und sagen es nicht   es pfeifen eine drossel in thule an+die holderstrauch   und haben ich land elend finden   so finden ich thule auch   die drossel wissen mein sehnsucht süß reim   und alle straße in+die land sagen                                 ""                                                             ""                               kehren heim                                 ""                                                             ""                               ",=,Lyrik
138,die nacht sein keine mensch freund   was flüsterst du von treue   die mond verblassen   die morgen grauen     an+die bett sitzen die reue   die reue sein eine hässlich weib und möcht ich wohl verderben   reißen ich die herz nicht aus die leib   ich wollen ja noch nicht sterben   mein blut sein heiß   dein mund so süß     o gott   wie können du küssen   die haben die sommernacht tun   dass wir versinken müssen   ,=,Lyrik
139,schauderhaft wir lehren die christenthum en gros   hier erdenkloß   dort himmelspächter   doch unser weisheit a und o sein eine unsterblich gelächter   ,=,Lyrik
140,aus die mansardenfenster schornstein   dach weit und breit   trostlose ziegeleinsamkeit   eine kater   die auf spatz jagen   keine grün halm   gott sein es klagen   keine menschenauge blicken herein   keine lampenschimmernd fensterlein   ich sein um jede rauch vergnügen   die kräuselnd eine schlot entfliegt   hoch sein es   doch morgen   sprechen die wirt   wenn nummer siebzehn reisen werden     da sehen   was blitzen von+die süden her   ihr gott   mein geliebt meer   die fund haben ich so froh erschrecken   als hätt ' ich eine schatz entdecken   nun für die schön saal in+die haus tauschen ' ich mein kämmerlein nicht aus   und dort die himmel   stern an stern   die niedre welt wie stumm und fern   ach   nur eine blick in+die ew'ge weihen die ganz arm menschlichkeit     genua   ,=,Lyrik
141,was treiben du   wind   was treiben du   wind   du himmlisch kind   du flügelst und flügelst umsonst in die luft   » nicht wanderscherz   ich nähren die herz mit erdgeruch und waldesduft   « was bringen du   wind   du himmlisch kind   » eine morgengruß   eine schrei die lust   « aus vogelkehle nur   aus lerchenseele nur   » nein   nein   aus voll menschenbrust   « was tragen du   wind   du himmlisch kind   » seeüber ein wallend   eine hallend geläut   « senke|senken sie ein die totenschrein   » nein   nein   sie halten hochzeit heuen   « ,=,Lyrik
142,auf schlagen die falke   eh die morgen sein   bis sich sein nachttau kühles flügelpaar in hoch gold die fern sonne tauchen   die erde schlafen   ihr werdedrang gebären grauschweren dunst   die kühl durch eiche|eichen rauchen   an felsen firnen schrecken es rot empor und glühen sich nieder durch zerfetzt flor   die zornig weiße feuer von demanten erstarren in blitz|blitzen an granitnen kante   und tief tauchen klar die welt in bunt ruhen die blau silber eine tag zu   um sich in kühl   tief atemzug sehnsüchtig drängend an die licht zu schmiegen   ,=,Lyrik
143,weichen von ich     weichen von ich   ihr bilder lockender lust   ihr schwellend leib weißwogende brust   ihr dunkel auge feuchtschimmernde gluthen   ihr lippe so süß in+die kuss zu verbluten   nicht wollen ich umschlungen von weich arm|arme   umkost von die weib dufthauch   die warm   die sinn letzen in+die taumel die wonne   zu du die seele hinaufstrebt   ursonne   o laß ich baden in selig klarheit   o sprechen zu ich   ewig göttlich wahrheit   ,=,Lyrik
144,die prophet in eine halle haben er ich empfangen   die rätselhaft ich ängstet mit gewalt   von süß duft widerlich durchwallt   da hängen fremd vogel   bunt schlange   die tor fallen|fällen zu   die leben laut verhallen   die seele atmen hemmen eine dumpf bangen   eine zaubertrunk halten jede sinn befangen und alle flüchten hilflos   ohne halt   er aber sein nicht wie er immer sein   sein auge bannen und fremd sein stirn und haar   von sein wort   die unscheinbar leise   gehen eine herrschaft aus und eine verführen   er machen die leer luft beengend kreisen und er können töten   ohne zu berühren   ,=,Lyrik
145,die jüngste gericht so erschrecken   wie sie nie erschrecken   ohne ordnung   oft durchlocht und locker   hocken sie in die geborstnen ocker ihr acker   nicht von ihr lake|laken abbringen   die sie liebgewannen   aber engel kommen an   um öl einträufeln in die trocknen pfanne und um jede in die achselhöhle die zu legen   was er in die lärme damals sein leben nicht entweihen   denn dort haben es noch eine wenige wärme   dass es nicht die herr hand erkälte oben   wenn er es aus jede seite leise greifen   zu fühlen   ob es gelten   ,=,Lyrik
146,die zierliche du zierliche   leichte   wenn ich du erreichen   du feine   zarte   warte nur   warten   wenn ich du fangen '   solche zierlich ding fassen man mit daumen und mittelfinger   wie die knabe die schmetterling   ,=,Lyrik
147, wer alle auf+die spiel setzen   haben sicher zu viel fetzen   ,=,Lyrik
